domain_id,domain_title,domain_type,area_id,area_title,element_id,element_title,kind,level_ceiling,attainable_levels,status
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A02,Clinical Laboratory Measurement,DP-17-018,Reference intervals and decision limits,judgment,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A02,Clinical Laboratory Measurement,DP-17-019,Measurement uncertainty in laboratory medicine,skill,5,1 2 3 4 5,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A02,Clinical Laboratory Measurement,DP-17-020,ISO 15189 requirements and their difference from 17025,knowledge,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A03,Medical Device and Equipment Metrology,DP-17-021,Medical equipment calibration programmes,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A03,Medical Device and Equipment Metrology,DP-17-022,Patient monitor and vital signs measurement,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A03,Medical Device and Equipment Metrology,DP-17-023,Non-invasive blood pressure measurement and its verification,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A03,Medical Device and Equipment Metrology,DP-17-024,Pulse oximetry measurement and calibration,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A03,Medical Device and Equipment Metrology,DP-17-025,Infusion pump and syringe driver flow verification,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A03,Medical Device and Equipment Metrology,DP-17-026,Ventilator and respiratory measurement,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A03,Medical Device and Equipment Metrology,DP-17-027,Defibrillator and electrosurgical output measurement,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A03,Medical Device and Equipment Metrology,DP-17-028,Clinical thermometry,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A03,Medical Device and Equipment Metrology,DP-17-029,Medical imaging equipment quality assurance,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A03,Medical Device and Equipment Metrology,DP-17-030,Electrical safety testing of medical equipment,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A03,Medical Device and Equipment Metrology,DP-17-031,Regulatory framework for medical device measurement,knowledge,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A04,Biological and Biotechnology Measurement,DP-17-032,Protein quantification and its method dependence,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A04,Biological and Biotechnology Measurement,DP-17-033,Enzyme activity measurement and unit conventions,knowledge,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A04,Biological and Biotechnology Measurement,DP-17-034,Cell counting and viability measurement,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A04,Biological and Biotechnology Measurement,DP-17-035,Bioassay design and potency determination,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A04,Biological and Biotechnology Measurement,DP-17-036,Biological reference preparations and international standards,knowledge,5,1 2 3 4 5,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A04,Biological and Biotechnology Measurement,DP-17-037,Genomic and sequencing measurement quality,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A04,Biological and Biotechnology Measurement,DP-17-038,Biomanufacturing process measurement,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A04,Biological and Biotechnology Measurement,DP-17-039,Uncertainty in biological measurement,skill,5,1 2 3 4 5,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A05,"Human, Environmental and Food Measurement",DP-17-040,Anthropometric and body composition measurement,skill,3,1 2 3,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A05,"Human, Environmental and Food Measurement",DP-17-041,Sensory measurement and panel calibration,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A05,"Human, Environmental and Food Measurement",DP-17-042,Food composition and nutritional labelling measurement,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A05,"Human, Environmental and Food Measurement",DP-17-043,"Food safety, contaminant and residue measurement",skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A05,"Human, Environmental and Food Measurement",DP-17-044,Allergen and authenticity testing,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A05,"Human, Environmental and Food Measurement",DP-17-045,Environmental and ecological monitoring measurement,skill,4,1 2 3 4,draft
DP-17,"Biological, Clinical and Medical Metrology",discipline,DP-17-A05,"Human, Environmental and Food Measurement",DP-17-046,Forensic measurement and evidential standards,judgment,5,1 2 3 4 5,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A01,Foundations at the Nanoscale,DP-18-001,What changes about measurement below one hundred nanometres,knowledge,5,1 2 3 4 5,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A01,Foundations at the Nanoscale,DP-18-002,"Surface forces, adhesion and their effect on probing",knowledge,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A01,Foundations at the Nanoscale,DP-18-003,Tip-sample convolution and dilation,knowledge,5,1 2 3 4 5,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A01,Foundations at the Nanoscale,DP-18-004,Traceability of nanoscale dimensional measurement,knowledge,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A01,Foundations at the Nanoscale,DP-18-005,Nanoscale transfer standards and calibration artefacts,knowledge,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A01,Foundations at the Nanoscale,DP-18-006,"Contamination, oxidation and surface condition",knowledge,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A01,Foundations at the Nanoscale,DP-18-007,Uncertainty evaluation at the nanoscale,skill,5,1 2 3 4 5,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A02,Scanning Probe Microscopy,DP-18-008,Atomic force microscopy principles and modes,knowledge,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A02,Scanning Probe Microscopy,DP-18-009,Cantilever calibration: spring constant and sensitivity,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A02,Scanning Probe Microscopy,DP-18-010,"Scanner calibration, nonlinearity, creep and hysteresis",skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A02,Scanning Probe Microscopy,DP-18-011,Metrological AFM with interferometric position feedback,skill,5,1 2 3 4 5,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A02,Scanning Probe Microscopy,DP-18-012,Scanning tunnelling microscopy,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A02,Scanning Probe Microscopy,DP-18-013,"Tip characterisation, wear and artefact recognition",skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A02,Scanning Probe Microscopy,DP-18-014,Force spectroscopy and nanomechanical measurement,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A02,Scanning Probe Microscopy,DP-18-015,"Image processing, levelling and the risk of creating features",judgment,5,1 2 3 4 5,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A03,Electron and Ion Microscopy,DP-18-016,Scanning electron microscopy for dimensional measurement,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A03,Electron and Ion Microscopy,DP-18-017,SEM magnification calibration and edge definition,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A03,Electron and Ion Microscopy,DP-18-018,Transmission electron microscopy and lattice references,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A03,Electron and Ion Microscopy,DP-18-019,Critical dimension metrology in semiconductor manufacture,skill,5,1 2 3 4 5,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A03,Electron and Ion Microscopy,DP-18-020,Focused ion beam and destructive cross-sectioning,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A03,Electron and Ion Microscopy,DP-18-021,"Charging, beam damage and sample preparation artefacts",knowledge,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A03,Electron and Ion Microscopy,DP-18-022,Electron backscatter diffraction and crystallography,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A04,Surface Analysis and Composition,DP-18-023,X-ray photoelectron spectroscopy,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A04,Surface Analysis and Composition,DP-18-024,Auger electron spectroscopy,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A04,Surface Analysis and Composition,DP-18-025,Secondary ion mass spectrometry,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A04,Surface Analysis and Composition,DP-18-026,Depth profiling and sputter rate calibration,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A04,Surface Analysis and Composition,DP-18-027,Quantification in surface analysis and sensitivity factors,judgment,5,1 2 3 4 5,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A04,Surface Analysis and Composition,DP-18-028,Ellipsometry and thin film thickness measurement,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A04,Surface Analysis and Composition,DP-18-029,X-ray reflectometry and diffraction for thin films,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A04,Surface Analysis and Composition,DP-18-030,Contact angle and surface energy at small scales,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A05,Nanoparticles and Nanomaterials,DP-18-031,Particle size definitions and the equivalent sphere problem,knowledge,5,1 2 3 4 5,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A05,Nanoparticles and Nanomaterials,DP-18-032,Dynamic light scattering,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A05,Nanoparticles and Nanomaterials,DP-18-033,Particle tracking and single particle techniques,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A05,Nanoparticles and Nanomaterials,DP-18-034,Electron microscopy for particle size distribution,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A05,Nanoparticles and Nanomaterials,DP-18-035,Specific surface area and porosity measurement,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A05,Nanoparticles and Nanomaterials,DP-18-036,Zeta potential and colloidal stability measurement,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A05,Nanoparticles and Nanomaterials,DP-18-037,Nanoparticle reference materials,skill,4,1 2 3 4,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A05,Nanoparticles and Nanomaterials,DP-18-038,Method comparability for particle size and its disagreements,judgment,5,1 2 3 4 5,draft
DP-18,Nanometrology and Surface Science,discipline,DP-18-A05,Nanoparticles and Nanomaterials,DP-18-039,Regulatory definitions of nanomaterial and their measurement basis,knowledge,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A01,Additive Manufacturing Measurement,DP-19-001,Additive processes and their measurement implications,knowledge,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A01,Additive Manufacturing Measurement,DP-19-002,Why additive parts defeat conventional inspection,knowledge,5,1 2 3 4 5,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A01,Additive Manufacturing Measurement,DP-19-003,Internal geometry and inaccessible feature measurement,skill,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A01,Additive Manufacturing Measurement,DP-19-004,Computed tomography for additive part inspection,skill,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A01,Additive Manufacturing Measurement,DP-19-005,"CT calibration, artefacts and dimensional traceability",skill,5,1 2 3 4 5,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A01,Additive Manufacturing Measurement,DP-19-006,Surface texture of as-built additive surfaces,skill,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A01,Additive Manufacturing Measurement,DP-19-007,"Porosity, density and defect characterisation",skill,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A01,Additive Manufacturing Measurement,DP-19-008,Residual stress measurement in additive parts,skill,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A01,Additive Manufacturing Measurement,DP-19-009,"Distortion, warping and datum instability",skill,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A01,Additive Manufacturing Measurement,DP-19-010,Test artefacts and machine qualification for additive processes,skill,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A01,Additive Manufacturing Measurement,DP-19-011,Feedstock powder characterisation,skill,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A01,Additive Manufacturing Measurement,DP-19-012,Qualification of additive parts for critical applications,judgment,5,1 2 3 4 5,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A02,In-Process and In-Line Measurement,DP-19-013,In-process monitoring principles and their limits,knowledge,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A02,In-Process and In-Line Measurement,DP-19-014,Melt pool and thermal monitoring,skill,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A02,In-Process and In-Line Measurement,DP-19-015,Layer-wise optical inspection,skill,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A02,In-Process and In-Line Measurement,DP-19-016,Traceability of an in-process measurement,skill,5,1 2 3 4 5,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A02,In-Process and In-Line Measurement,DP-19-017,In-line dimensional measurement in production,skill,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A02,In-Process and In-Line Measurement,DP-19-018,On-machine probing and machine tool measurement,skill,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A02,In-Process and In-Line Measurement,DP-19-019,Relating in-process signals to part quality,judgment,4,1 2 3 4,draft
DP-19,Additive Manufacturing and Advanced Production Metrology,discipline,DP-19-A02,In-Process and In-Line Measurement,DP-19-020,Measurement-driven process control and closed loop correction,judgment,5,1 2 3 4 5,draft
